,mzmin,mzmax,mzmed,rtmin,rtmax,rtmed,area
372,141.9601,141.9628,141.961,175.35,188.423,188.423,14145.253123500013
373,142.0035,142.0038,142.0038,221.084,240.086,232.792,23338.286084550007
374,142.0576,142.0578,142.0576,192.559,203.083,196.711,9158.825569400002
375,142.0617,142.0627,142.0623,169.4,184.395,169.4,15947.516301750002
376,142.094,142.0987,142.0941,131.941,141.912,131.941,27576.336971350014
377,142.1035,142.1039,142.1038,1004.95,1007.85,1007.85,7380.57112700009
378,142.126,142.1306,142.1304,1309.33,1326.33,1319.32,22153.306406999996
379,142.8665,142.8697,142.8695,1671.66,1677.83,1677.83,10040.484145999751
380,142.8717,142.8755,142.8755,974.452,980.507,974.452,8674.658034699929
381,142.8743,142.8775,142.8775,947.65,980.507,974.452,57075.96479149992
382,142.9957,142.9964,142.9963,273.195,300.556,287.362,20232.39331939999
383,143.0623,143.0627,143.0626,305.054,327.452,327.452,53253.13080330006
384,143.0766,143.0815,143.0811,202.013,224.291,224.291,20889.869873199994
385,143.1424,143.1431,143.1429,230.689,249.443,239.068,18688.187809700023
386,143.1426,143.1431,143.1429,175.35,200.958,196.711,30608.446531550002
387,143.9534,143.9563,143.9541,1162.57,1189.05,1162.57,31735.65415950003
388,144.0255,144.0259,144.0256,157.725,160.596,158.675,10343.20457980001
389,144.0367,144.0371,144.0367,147.421,183.342,147.421,57223.842023000034
390,144.1051,144.107,144.1062,1005.93,1011.85,1007.85,10134.959715500147
391,144.6849,144.6885,144.6855,926.417,928.203,926.417,15753.262975999509
392,144.8338,144.8374,144.8338,1752.79,1781.12,1781.12,34644.0175034999
393,144.9149,144.9153,144.9149,1586.36,1599.61,1587.36,16988.481338
394,145.0515,145.0523,145.0521,176.331,188.423,178.346,19329.25005855003
395,145.0854,145.0865,145.0856,130.124,137.407,136.499,32555.48485630007
396,145.4287,145.4336,145.4319,1284.73,1301.3,1287.66,39142.5199699999
397,145.4355,145.4386,145.4355,1651.02,1666.49,1666.49,20423.398086000037
398,145.8859,145.889,145.889,2257.3,2286.5,2257.3,56982.38087999964
399,145.8897,145.8959,145.8943,1362.49,1362.49,1362.49,0.0
400,145.9008,145.9052,145.9008,1316.33,1342.54,1342.54,117370.26697600019
401,145.9103,145.915,145.9103,1362.49,1377.53,1362.49,19427.037903999953
402,145.9837,145.9842,145.9838,1517.83,1540.06,1530.3,36475.621973500034
403,145.9893,145.9898,145.9898,198.817,212.581,208.356,16067.414565249981
404,146.0683,146.069,146.0686,231.763,265.637,256.959,30818.892425349994
405,146.1236,146.1263,146.1263,1162.57,1178.37,1177.39,33907.69143999966
406,146.3055,146.3075,146.3064,1611.89,1624.3,1624.3,22976.606237499887
407,146.357,146.3637,146.3589,1284.73,1301.3,1287.66,30459.804256999916
408,146.485,146.4897,146.4874,1086.97,1086.97,1086.97,0.0
409,146.5165,146.5202,146.5179,926.417,928.203,926.417,19343.185396699395
410,146.5258,146.5293,146.5258,926.417,928.203,926.417,12233.22307399962
411,146.9372,146.9376,146.9374,223.215,231.763,225.339,9251.595923000004
412,147.038,147.0384,147.0384,141.019,166.451,141.019,74588.24859024995
413,147.0526,147.0548,147.0526,171.379,181.352,171.379,10580.296439750013
414,147.0743,147.0745,147.0743,130.124,139.224,131.941,41086.26701909999
415,147.1012,147.1018,147.1015,733.739,758.966,754.809,37263.52134694995
416,147.1204,147.1208,147.1207,188.423,212.581,212.581,22726.344046799986
417,147.1654,147.166,147.1657,1110.71,1116.64,1112.67,12344.296429500127
418,147.2146,147.2149,147.2146,1611.89,1638.61,1619.11,43953.82262999962
419,147.9168,147.9202,147.9168,2185.55,2204.42,2185.55,29193.126518499826
420,147.9515,147.9522,147.9522,1657.26,1668.57,1657.26,10480.192244999946
421,148.014,148.0148,148.0142,713.702,746.428,730.587,31537.701611099972
422,148.039,148.0393,148.039,1313.31,1340.52,1330.43,36820.03416050007
423,148.0565,148.0603,148.0565,1254.25,1287.66,1287.66,37304.62824000019
424,148.0753,148.0757,148.0755,159.635,171.379,166.451,21831.375428349995
425,148.0834,148.0839,148.0834,1307.31,1319.32,1311.32,25683.825817500023
426,148.0965,148.0972,148.0966,163.502,175.35,171.379,19057.857897049977
427,148.106,148.1063,148.1062,663.814,673.353,672.288,35178.70043449967
428,148.1106,148.1137,148.1137,1755.95,1781.12,1772.7,38360.58204249975
429,148.1416,148.1421,148.1418,830.388,842.813,830.388,14460.939075699973
430,148.2233,148.2263,148.2237,1619.11,1651.02,1619.11,66010.7190710003
431,148.5311,148.5331,148.5331,1284.73,1301.3,1287.66,165653.13096399943
432,148.5904,148.5906,148.5906,1666.49,1677.83,1666.49,37145.87936499978
433,148.828,148.8288,148.8284,1598.59,1617.04,1611.89,23021.87070050011
434,148.935,148.9406,148.935,2203.41,2214.36,2211.36,45523.85307900038
435,148.9509,148.956,148.9543,1415.45,1438.41,1438.41,37473.42274150008
436,148.9849,148.9877,148.9858,1194.03,1216.23,1216.23,25983.620743000058
437,148.9876,148.992,148.9916,1224.96,1238.16,1226.97,19202.365635000035
438,149.0364,149.0389,149.0364,1148.64,1177.39,1177.39,33075.41596349999
439,149.0626,149.0627,149.0627,165.471,179.327,165.471,16452.138954699993
440,149.0697,149.0728,149.0697,1744.39,1772.7,1772.7,34757.53917149997
441,149.0731,149.0733,149.0732,1265.58,1280.81,1265.58,20127.00466700007
442,149.1062,149.1076,149.1076,673.353,697.422,695.452,32299.134944050038
443,149.1196,149.1206,149.1198,516.66,527.043,527.043,9748.30827710004
444,149.1948,149.1958,149.1948,1586.36,1605.66,1597.56,21378.268070000217
445,149.6046,149.6085,149.6047,915.26,928.203,926.417,199052.89392434972
446,149.9519,149.9526,149.9525,224.291,235.958,226.435,9340.4338093
447,149.9602,149.9609,149.9608,184.395,196.711,185.391,21277.653729299993
448,149.9755,149.977,149.9767,2286.5,2292.4,2288.51,10568.949511000126
449,150.0055,150.0058,150.0056,199.879,226.435,199.879,26984.338606950012
450,150.032,150.0354,150.032,919.137,928.203,928.203,48516.71630539997
451,150.0546,150.0548,150.0546,127.396,147.421,140.123,67123.52018219998
452,150.0628,150.063,150.063,283.032,305.054,284.124,20032.186873299997
453,150.0749,150.0751,150.075,157.725,163.502,160.596,14544.553573450008
454,150.075,150.0751,150.075,156.796,164.477,156.796,16357.269691750038
455,150.091,150.0935,150.0911,168.405,189.44,170.38,30730.535541049998
456,150.0977,150.1015,150.0983,926.417,928.203,926.417,63470.27147599802
457,150.1271,150.1276,150.1276,158.675,175.35,163.502,27446.492801849974
458,150.141,150.1414,150.1412,676.533,685.027,680.777,8902.851869750039
459,150.1533,150.1578,150.1533,926.417,943.52,928.203,54191.30721109979
460,151.1056,151.1058,151.1056,553.319,558.368,557.364,6093.114256650113
461,151.121,151.1239,151.121,638.227,674.405,638.227,29668.611356200003
462,151.125,151.1251,151.125,122.872,127.396,122.872,61023.02880565002
463,151.134,151.1343,151.134,188.423,222.16,200.958,39292.7627534
464,151.7309,151.7345,151.7345,1284.73,1287.66,1287.66,4845.971682500105
465,151.736,151.739,151.7362,1438.41,1458.73,1444.29,50670.697301999804
466,151.7924,151.7954,151.7928,1619.11,1638.61,1624.3,45124.0761525
467,152.0082,152.0103,152.0082,1220.07,1242.2,1241.2,26828.660572000128
468,152.0315,152.0318,152.0317,368.487,381.801,368.487,18210.33291644996
469,152.0416,152.0457,152.0457,2204.42,2220.41,2220.41,24465.75987749967
470,152.0707,152.0738,152.0737,404.658,443.494,443.494,72614.67720370005
471,152.1371,152.1378,152.1373,164.477,169.4,166.451,9250.843351800002
472,152.2135,152.2155,152.2155,1981.3,2000.56,1981.3,33417.81529599999
473,152.2166,152.2213,152.221,1362.49,1377.53,1377.53,22698.689855999943
474,152.23,152.2321,152.2307,1424.88,1444.29,1444.29,69004.64751149924
475,152.2332,152.2364,152.2353,1342.54,1369.46,1362.49,53201.108669500136
476,152.7204,152.7233,152.7223,1638.61,1666.49,1642.75,40379.904760000194
477,152.7227,152.7276,152.7227,1254.25,1284.73,1284.73,69605.37158400005
478,152.8387,152.8429,152.8429,1086.97,1100.2,1086.97,100239.41554200013
479,152.9687,152.969,152.969,1803.29,1817.03,1817.03,10734.990211499977
480,153.0178,153.0183,153.018,162.539,186.396,185.391,38484.222479749995
481,153.0573,153.0577,153.0577,1696.34,1714.08,1714.08,17109.3133815
482,153.1049,153.1053,153.1051,122.872,134.677,122.872,92742.99012019993
483,153.132,153.1374,153.1374,290.594,296.068,296.068,6040.07974469996
484,153.1407,153.1441,153.1408,200.958,205.24,205.24,119783.04258535051
485,153.2738,153.2786,153.2786,926.417,928.203,928.203,28508.488664199114
486,154.0069,154.0081,154.0081,1744.39,1778.99,1761.16,30281.343284999923
487,154.0485,154.0498,154.0485,127.396,141.019,127.396,61956.0339859
488,154.057,154.0583,154.0574,163.502,169.4,164.477,7902.464425599992
489,154.0608,154.0612,154.0609,144.645,181.352,147.421,142604.86113619994
490,154.086,154.0869,154.0861,290.594,316.231,316.231,16374.545955049996
491,154.0855,154.0872,154.0862,152.074,163.502,152.074,19626.382828649992
492,154.1107,154.1138,154.1113,222.16,243.152,242.121,46976.49550835001
493,154.1143,154.1169,154.1166,196.711,235.958,235.958,38067.02256509998
494,154.1214,154.123,154.1222,211.508,238.054,238.054,26830.840252349994
495,154.9429,154.9432,154.9431,1788.57,1806.48,1803.29,15289.865387000056
496,155.0202,155.0231,155.0231,2173.49,2204.42,2192.47,50537.61124500054
497,155.0464,155.0468,155.0465,971.403,997.16,979.491,99227.52203019982
498,155.0741,155.0761,155.0754,518.745,555.361,549.305,41077.426532199985
499,155.0898,155.09,155.09,299.447,307.279,307.279,9100.78262265
500,155.0898,155.0927,155.09,285.195,299.447,289.5,14800.405333300017
501,155.1005,155.1008,155.1007,134.677,154.893,154.893,245359.75348614997
502,155.1539,155.1542,155.1539,300.556,319.591,317.363,12743.475809950016
503,155.5348,155.5386,155.5382,1638.61,1651.02,1642.75,16613.38551900013
504,155.5477,155.5543,155.5543,1239.17,1244.16,1244.16,8604.875760000015
505,156.0139,156.0145,156.0139,854.308,888.091,856.4,45743.13376035002
506,156.0698,156.0703,156.0698,164.477,171.379,167.421,12258.037513149984
507,156.0804,156.0808,156.0806,198.817,212.581,212.581,13340.193051199978
508,156.1741,156.1748,156.1744,1120.6,1125.56,1122.61,9768.984204000084
509,156.9761,156.9811,156.9809,1588.38,1623.28,1623.28,28985.372422999884
510,157.089,157.0894,157.0894,617.908,627.438,621.06,11414.524445499956
511,157.0962,157.0971,157.0971,195.667,221.084,195.667,22662.4398345
512,157.133,157.1335,157.1333,192.559,217.873,192.559,22584.843081099993
513,157.9773,157.9779,157.9775,644.569,675.481,662.775,27809.02421795003
514,158.0443,158.045,158.0447,233.881,265.637,242.121,27404.4674033
515,158.0526,158.0529,158.0526,203.083,214.722,211.508,14498.308798200012
516,158.092,158.0924,158.0921,122.872,127.396,127.396,47157.64508585007
517,158.117,158.1177,158.1177,501.916,527.043,527.043,30282.66617630002
518,158.9121,158.9122,158.9121,122.872,125.579,125.579,133375.23589744966
519,158.9709,158.9754,158.9754,1962.13,1998.52,1981.3,42498.51421499987
520,159.0298,159.0317,159.0303,916.225,936.526,918.174,33827.54124809988
521,159.0718,159.0722,159.072,460.837,482.706,462.921,105928.55782745007
522,159.076,159.0804,159.076,151.136,171.379,151.136,34885.41860139999
523,159.084,159.0845,159.0844,213.668,236.995,231.763,29723.242926950006
524,159.0936,159.0941,159.0939,229.616,249.443,235.958,22763.9896342
525,159.1272,159.1295,159.1292,941.502,953.804,948.67,13366.970131000022
526,159.1555,159.1573,159.1573,629.549,636.048,636.048,5417.614961700016
527,159.1569,159.1572,159.157,156.796,176.331,157.725,34499.46527380001
528,160.005,160.0055,160.005,193.581,202.013,200.958,8363.313108200018
529,160.0478,160.0481,160.0479,122.872,139.224,122.872,304280.23768564966
530,160.0665,160.0685,160.0681,625.292,659.616,640.307,33176.765920749975
531,160.0753,160.0776,160.0757,271.022,300.556,271.022,20183.957077499996
532,160.1199,160.1201,160.1199,1246.18,1259.38,1251.17,226751.72604649814
533,160.1325,160.1331,160.1331,623.182,644.569,644.569,19831.719112099945
534,160.912,160.9126,160.912,1818.07,1851.98,1840.32,31390.516054500098
535,160.9525,160.9533,160.9533,311.762,348.182,311.762,25348.277463150014
536,160.9762,160.9766,160.9764,330.743,367.435,356.862,34128.53429530002
537,160.9762,160.9766,160.9763,191.495,208.356,195.667,26839.73345359999
538,160.982,160.9826,160.982,1602.64,1631.4,1629.38,32901.651454000006
539,160.9893,160.9902,160.9893,169.4,184.395,169.4,19854.738955750003
540,161.0236,161.0248,161.0236,1829.78,1858.34,1845.61,22213.506969999966
